date,product,cut_type,size,sales_quantity
2024-09-01,Salmon Fillet,F,4-5kg,22
2024-09-01,Salmon Fillet,F,5-6kg,24
2024-09-01,Salmon Fillet,F,6-7kg,15
2024-09-01,Salmon Fillet,F,7-8kg,33
2024-09-01,Salmon Fillet,F,8-9kg,14
2024-09-01,Trout Fillet,,,30
2024-09-01,Cod Fillet,,,57
2024-09-01,Shrimp,,,41
2024-09-01,Herring,,,62
2024-09-08,Salmon Fillet,A,1-2kg,9
2024-09-08,Salmon Fillet,A,2-3kg,35
2024-09-08,Salmon Fillet,A,3-4kg,42
2024-09-08,Salmon Fillet,A,4-5kg,16
2024-09-08,Salmon Fillet,A,5-6kg,37
2024-09-08,Salmon Fillet,A,6-7kg,12
2024-09-08,Salmon Fillet,A,7-8kg,33
2024-09-08,Salmon Fillet,A,8-9kg,32
2024-09-08,Salmon Fillet,B,1-2kg,26
2024-09-08,Salmon Fillet,B,2-3kg,24
2024-09-08,Salmon Fillet,B,3-4kg,5
2024-09-08,Salmon Fillet,B,4-5kg,11
2024-09-08,Salmon Fillet,B,5-6kg,18
2024-09-08,Salmon Fillet,B,6-7kg,12
2024-09-08,Salmon Fillet,B,7-8kg,17
2024-09-08,Salmon Fillet,B,8-9kg,12
2024-09-08,Salmon Fillet,C,1-2kg,11
2024-09-08,Salmon Fillet,C,2-3kg,8
2024-09-08,Salmon Fillet,C,3-4kg,13
2024-09-08,Salmon Fillet,C,4-5kg,35
2024-09-08,Salmon Fillet,C,5-6kg,14
2024-09-08,Salmon Fillet,C,6-7kg,11
2024-09-08,Salmon Fillet,C,7-8kg,13
2024-09-08,Salmon Fillet,C,8-9kg,24
2024-09-08,Salmon Fillet,D,1-2kg,19
2024-09-08,Salmon Fillet,D,2-3kg,5
2024-09-08,Salmon Fillet,D,3-4kg,30
2024-09-08,Salmon Fillet,D,4-5kg,32
2024-09-08,Salmon Fillet,D,5-6kg,6
2024-09-08,Salmon Fillet,D,6-7kg,10
2024-09-08,Salmon Fillet,D,7-8kg,18
2024-09-08,Salmon Fillet,D,8-9kg,14
2024-09-08,Salmon Fillet,E,1-2kg,26
2024-09-08,Salmon Fillet,E,2-3kg,5
2024-09-08,Salmon Fillet,E,3-4kg,12
2024-09-08,Salmon Fillet,E,4-5kg,30
2024-09-08,Salmon Fillet,E,5-6kg,15
2024-09-08,Salmon Fillet,E,6-7kg,28
2024-09-08,Salmon Fillet,E,7-8kg,28
2024-09-08,Salmon Fillet,E,8-9kg,5
2024-09-08,Salmon Fillet,F,1-2kg,25
2024-09-08,Salmon Fillet,F,2-3kg,13
2024-09-08,Salmon Fillet,F,3-4kg,12
2024-09-08,Salmon Fillet,F,4-5kg,23
2024-09-08,Salmon Fillet,F,5-6kg,22
2024-09-08,Salmon Fillet,F,6-7kg,32
2024-09-08,Salmon Fillet,F,7-8kg,26
2024-09-08,Salmon Fillet,F,8-9kg,24
2024-09-08,Trout Fillet,,,20
2024-09-08,Cod Fillet,,,44
2024-09-08,Shrimp,,,110
2024-09-08,Herring,,,74
2024-09-15,Salmon Fillet,A,1-2kg,48
2024-09-15,Salmon Fillet,A,2-3kg,33
2024-09-15,Salmon Fillet,A,3-4kg,20
2024-09-15,Salmon Fillet,A,4-5kg,22
2024-09-15,Salmon Fillet,A,5-6kg,16
2024-09-15,Salmon Fillet,A,6-7kg,5
2024-09-15,Salmon Fillet,A,7-8kg,20
2024-09-15,Salmon Fillet,A,8-9kg,29
2024-09-15,Salmon Fillet,B,1-2kg,10
2024-09-15,Salmon Fillet,B,2-3kg,22
2024-09-15,Salmon Fillet,B,3-4kg,28
2024-09-15,Salmon Fillet,B,4-5kg,6
2024-09-15,Salmon Fillet,B,5-6kg,19
2024-09-15,Salmon Fillet,B,6-7kg,5
2024-09-15,Salmon Fillet,B,7-8kg,9
2024-09-15,Salmon Fillet,B,8-9kg,10
2024-09-15,Salmon Fillet,C,1-2kg,5
2024-09-15,Salmon Fillet,C,2-3kg,37
2024-09-15,Salmon Fillet,C,3-4kg,10
2024-09-15,Salmon Fillet,C,4-5kg,19
2024-09-15,Salmon Fillet,C,5-6kg,11
2024-09-15,Salmon Fillet,C,6-7kg,27
2024-09-15,Salmon Fillet,C,7-8kg,34
2024-09-15,Salmon Fillet,C,8-9kg,27
2024-09-15,Salmon Fillet,D,1-2kg,18
2024-09-15,Salmon Fillet,D,2-3kg,18
2024-09-15,Salmon Fillet,D,3-4kg,12
2024-09-15,Salmon Fillet,D,4-5kg,40
2024-09-15,Salmon Fillet,D,5-6kg,12
2024-09-15,Salmon Fillet,D,6-7kg,22
2024-09-15,Salmon Fillet,D,7-8kg,34
2024-09-15,Salmon Fillet,D,8-9kg,13
2024-09-15,Salmon Fillet,E,1-2kg,32
2024-09-15,Salmon Fillet,E,2-3kg,25
2024-09-15,Salmon Fillet,E,3-4kg,33
2024-09-15,Salmon Fillet,E,4-5kg,11
2024-09-15,Salmon Fillet,E,5-6kg,9
2024-09-15,Salmon Fillet,E,6-7kg,15
2024-09-15,Salmon Fillet,E,7-8kg,24
2024-09-15,Salmon Fillet,E,8-9kg,24
2024-09-15,Salmon Fillet,F,1-2kg,20
2024-09-15,Salmon Fillet,F,2-3kg,5
2024-09-15,Salmon Fillet,F,3-4kg,21
2024-09-15,Salmon Fillet,F,4-5kg,35
2024-09-15,Salmon Fillet,F,5-6kg,21
2024-09-15,Salmon Fillet,F,6-7kg,27
2024-09-15,Salmon Fillet,F,7-8kg,25
2024-09-15,Salmon Fillet,F,8-9kg,28
2024-09-15,Trout Fillet,,,58
2024-09-15,Cod Fillet,,,64
2024-09-15,Shrimp,,,53
2024-09-15,Herring,,,32
2024-09-22,Salmon Fillet,A,1-2kg,22
2024-09-22,Salmon Fillet,A,2-3kg,22
2024-09-22,Salmon Fillet,A,3-4kg,19
2024-09-22,Salmon Fillet,A,4-5kg,26
2024-09-22,Salmon Fillet,A,5-6kg,27
2024-09-22,Salmon Fillet,A,6-7kg,24
2024-09-22,Salmon Fillet,A,7-8kg,28
2024-09-22,Salmon Fillet,A,8-9kg,15
2024-09-22,Salmon Fillet,B,1-2kg,5
2024-09-22,Salmon Fillet,B,2-3kg,11
2024-09-22,Salmon Fillet,B,3-4kg,23
2024-09-22,Salmon Fillet,B,4-5kg,5
2024-09-22,Salmon Fillet,B,5-6kg,35
2024-09-22,Salmon Fillet,B,6-7kg,21
2024-09-22,Salmon Fillet,B,7-8kg,22
2024-09-22,Salmon Fillet,B,8-9kg,33
2024-09-22,Salmon Fillet,C,1-2kg,14
2024-09-22,Salmon Fillet,C,2-3kg,20
2024-09-22,Salmon Fillet,C,3-4kg,22
2024-09-22,Salmon Fillet,C,4-5kg,23
2024-09-22,Salmon Fillet,C,5-6kg,17
2024-09-22,Salmon Fillet,C,6-7kg,36
2024-09-22,Salmon Fillet,C,7-8kg,13
2024-09-22,Salmon Fillet,C,8-9kg,23
2024-09-22,Salmon Fillet,D,1-2kg,5
2024-09-22,Salmon Fillet,D,2-3kg,35
2024-09-22,Salmon Fillet,D,3-4kg,26
2024-09-22,Salmon Fillet,D,4-5kg,23
2024-09-22,Salmon Fillet,D,5-6kg,14
2024-09-22,Salmon Fillet,D,6-7kg,25
2024-09-22,Salmon Fillet,D,7-8kg,43
2024-09-22,Salmon Fillet,D,8-9kg,5
2024-09-22,Salmon Fillet,E,1-2kg,31
2024-09-22,Salmon Fillet,E,2-3kg,15
2024-09-22,Salmon Fillet,E,3-4kg,15
2024-09-22,Salmon Fillet,E,4-5kg,15
2024-09-22,Salmon Fillet,E,5-6kg,20
2024-09-22,Salmon Fillet,E,6-7kg,14
2024-09-22,Salmon Fillet,E,7-8kg,6
2024-09-22,Salmon Fillet,E,8-9kg,27
2024-09-22,Salmon Fillet,F,1-2kg,5
2024-09-22,Salmon Fillet,F,2-3kg,26
2024-09-22,Salmon Fillet,F,3-4kg,19
2024-09-22,Salmon Fillet,F,4-5kg,6
2024-09-22,Salmon Fillet,F,5-6kg,18
2024-09-22,Salmon Fillet,F,6-7kg,6
2024-09-22,Salmon Fillet,F,7-8kg,19
2024-09-22,Salmon Fillet,F,8-9kg,5
2024-09-22,Trout Fillet,,,67
2024-09-22,Cod Fillet,,,29
2024-09-22,Shrimp,,,30
2024-09-22,Herring,,,57
2024-09-29,Salmon Fillet,A,1-2kg,11
2024-09-29,Salmon Fillet,A,2-3kg,23
2024-09-29,Salmon Fillet,A,3-4kg,5
2024-09-29,Salmon Fillet,A,4-5kg,27
2024-09-29,Salmon Fillet,A,5-6kg,40
2024-09-29,Salmon Fillet,A,6-7kg,43
2024-09-29,Salmon Fillet,A,7-8kg,17
2024-09-29,Salmon Fillet,A,8-9kg,28
2024-09-29,Salmon Fillet,B,1-2kg,5
2024-09-29,Salmon Fillet,B,2-3kg,39
2024-09-29,Salmon Fillet,B,3-4kg,27
2024-09-29,Salmon Fillet,B,4-5kg,20
2024-09-29,Salmon Fillet,B,5-6kg,33
2024-09-29,Salmon Fillet,B,6-7kg,17
2024-09-29,Salmon Fillet,B,7-8kg,15
2024-09-29,Salmon Fillet,B,8-9kg,21
2024-09-29,Salmon Fillet,C,1-2kg,9
2024-09-29,Salmon Fillet,C,2-3kg,34
2024-09-29,Salmon Fillet,C,3-4kg,6
2024-09-29,Salmon Fillet,C,4-5kg,5
2024-09-29,Salmon Fillet,C,5-6kg,6
2024-09-29,Salmon Fillet,C,6-7kg,30
2024-09-29,Salmon Fillet,C,7-8kg,18
2024-09-29,Salmon Fillet,C,8-9kg,9
2024-09-29,Salmon Fillet,D,1-2kg,18
2024-09-29,Salmon Fillet,D,2-3kg,23
2024-09-29,Salmon Fillet,D,3-4kg,7
2024-09-29,Salmon Fillet,D,4-5kg,11
2024-09-29,Salmon Fillet,D,5-6kg,44
2024-09-29,Salmon Fillet,D,6-7kg,7
2024-09-29,Salmon Fillet,D,7-8kg,16
2024-09-29,Salmon Fillet,D,8-9kg,17
2024-09-29,Salmon Fillet,E,1-2kg,17
2024-09-29,Salmon Fillet,E,2-3kg,24
2024-09-29,Salmon Fillet,E,3-4kg,26
2024-09-29,Salmon Fillet,E,4-5kg,15
2024-09-29,Salmon Fillet,E,5-6kg,12
2024-09-29,Salmon Fillet,E,6-7kg,33
2024-09-29,Salmon Fillet,E,7-8kg,17
2024-09-29,Salmon Fillet,E,8-9kg,34
2024-09-29,Salmon Fillet,F,1-2kg,5
2024-09-29,Salmon Fillet,F,2-3kg,25
2024-09-29,Salmon Fillet,F,3-4kg,37
2024-09-29,Salmon Fillet,F,4-5kg,11
2024-09-29,Salmon Fillet,F,5-6kg,20
2024-09-29,Salmon Fillet,F,6-7kg,17
2024-09-29,Salmon Fillet,F,7-8kg,17
2024-09-29,Salmon Fillet,F,8-9kg,21
2024-09-29,Trout Fillet,,,36
2024-09-29,Cod Fillet,,,44
2024-09-29,Shrimp,,,84
2024-09-29,Herring,,,59
2024-10-06,Salmon Fillet,A,1-2kg,28
2024-10-06,Salmon Fillet,A,2-3kg,32
2024-10-06,Salmon Fillet,A,3-4kg,21
2024-10-06,Salmon Fillet,A,4-5kg,11
2024-10-06,Salmon Fillet,A,5-6kg,14
2024-10-06,Salmon Fillet,A,6-7kg,25
2024-10-06,Salmon Fillet,A,7-8kg,18
2024-10-06,Salmon Fillet,A,8-9kg,14
2024-10-06,Salmon Fillet,B,1-2kg,16
2024-10-06,Salmon Fillet,B,2-3kg,42
2024-10-06,Salmon Fillet,B,3-4kg,5
2024-10-06,Salmon Fillet,B,4-5kg,24
2024-10-06,Salmon Fillet,B,5-6kg,38
2024-10-06,Salmon Fillet,B,6-7kg,23
2024-10-06,Salmon Fillet,B,7-8kg,28
2024-10-06,Salmon Fillet,B,8-9kg,20
2024-10-06,Salmon Fillet,C,1-2kg,20
2024-10-06,Salmon Fillet,C,2-3kg,5
2024-10-06,Salmon Fillet,C,3-4kg,21
2024-10-06,Salmon Fillet,C,4-5kg,12
2024-10-06,Salmon Fillet,C,5-6kg,13
2024-10-06,Salmon Fillet,C,6-7kg,21
2024-10-06,Salmon Fillet,C,7-8kg,37
2024-10-06,Salmon Fillet,C,8-9kg,53
2024-10-06,Salmon Fillet,D,1-2kg,26
2024-10-06,Salmon Fillet,D,2-3kg,19
2024-10-06,Salmon Fillet,D,3-4kg,7
2024-10-06,Salmon Fillet,D,4-5kg,26
2024-10-06,Salmon Fillet,D,5-6kg,46
2024-10-06,Salmon Fillet,D,6-7kg,24
2024-10-06,Salmon Fillet,D,7-8kg,5
2024-10-06,Salmon Fillet,D,8-9kg,25
2024-10-06,Salmon Fillet,E,1-2kg,30
2024-10-06,Salmon Fillet,E,2-3kg,5
2024-10-06,Salmon Fillet,E,3-4kg,25
2024-10-06,Salmon Fillet,E,4-5kg,25
2024-10-06,Salmon Fillet,E,5-6kg,20
2024-10-06,Salmon Fillet,E,6-7kg,15
2024-10-06,Salmon Fillet,E,7-8kg,38
2024-10-06,Salmon Fillet,E,8-9kg,19
2024-10-06,Salmon Fillet,F,1-2kg,5
2024-10-06,Salmon Fillet,F,2-3kg,5
2024-10-06,Salmon Fillet,F,3-4kg,34
2024-10-06,Salmon Fillet,F,4-5kg,28
2024-10-06,Salmon Fillet,F,5-6kg,23
2024-10-06,Salmon Fillet,F,6-7kg,23
2024-10-06,Salmon Fillet,F,7-8kg,21
2024-10-06,Salmon Fillet,F,8-9kg,8
2024-10-06,Trout Fillet,,,48
2024-10-06,Cod Fillet,,,10
2024-10-06,Shrimp,,,35
2024-10-06,Herring,,,60
2024-10-13,Salmon Fillet,A,1-2kg,35
2024-10-13,Salmon Fillet,A,2-3kg,27
2024-10-13,Salmon Fillet,A,3-4kg,29
2024-10-13,Salmon Fillet,A,4-5kg,38
2024-10-13,Salmon Fillet,A,5-6kg,38
2024-10-13,Salmon Fillet,A,6-7kg,23
2024-10-13,Salmon Fillet,A,7-8kg,29
2024-10-13,Salmon Fillet,A,8-9kg,9
2024-10-13,Salmon Fillet,B,1-2kg,34
2024-10-13,Salmon Fillet,B,2-3kg,38
2024-10-13,Salmon Fillet,B,3-4kg,23
2024-10-13,Salmon Fillet,B,4-5kg,44
2024-10-13,Salmon Fillet,B,5-6kg,10
2024-10-13,Salmon Fillet,B,6-7kg,17
2024-10-13,Salmon Fillet,B,7-8kg,36
2024-10-13,Salmon Fillet,B,8-9kg,23
2024-10-13,Salmon Fillet,C,1-2kg,35
2024-10-13,Salmon Fillet,C,2-3kg,20
2024-10-13,Salmon Fillet,C,3-4kg,13
2024-10-13,Salmon Fillet,C,4-5kg,26
2024-10-13,Salmon Fillet,C,5-6kg,13
2024-10-13,Salmon Fillet,C,6-7kg,13
2024-10-13,Salmon Fillet,C,7-8kg,38
2024-10-13,Salmon Fillet,C,8-9kg,37
2024-10-13,Salmon Fillet,D,1-2kg,29
2024-10-13,Salmon Fillet,D,2-3kg,10
2024-10-13,Salmon Fillet,D,3-4kg,21
2024-10-13,Salmon Fillet,D,4-5kg,7
2024-10-13,Salmon Fillet,D,5-6kg,30
2024-10-13,Salmon Fillet,D,6-7kg,15
2024-10-13,Salmon Fillet,D,7-8kg,16
2024-10-13,Salmon Fillet,D,8-9kg,19
2024-10-13,Salmon Fillet,E,1-2kg,16
2024-10-13,Salmon Fillet,E,2-3kg,36
2024-10-13,Salmon Fillet,E,3-4kg,16
2024-10-13,Salmon Fillet,E,4-5kg,6
2024-10-13,Salmon Fillet,E,5-6kg,5
2024-10-13,Salmon Fillet,E,6-7kg,20
2024-10-13,Salmon Fillet,E,7-8kg,20
2024-10-13,Salmon Fillet,E,8-9kg,7
2024-10-13,Salmon Fillet,F,1-2kg,30
2024-10-13,Salmon Fillet,F,2-3kg,34
2024-10-13,Salmon Fillet,F,3-4kg,23
2024-10-13,Salmon Fillet,F,4-5kg,42
2024-10-13,Salmon Fillet,F,5-6kg,25
2024-10-13,Salmon Fillet,F,6-7kg,10
2024-10-13,Salmon Fillet,F,7-8kg,10
2024-10-13,Salmon Fillet,F,8-9kg,35
2024-10-13,Trout Fillet,,,68
2024-10-13,Cod Fillet,,,51
2024-10-13,Shrimp,,,43
2024-10-13,Herring,,,69
2024-10-20,Salmon Fillet,A,1-2kg,11
2024-10-20,Salmon Fillet,A,2-3kg,22
2024-10-20,Salmon Fillet,A,3-4kg,42
2024-10-20,Salmon Fillet,A,4-5kg,17
2024-10-20,Salmon Fillet,A,5-6kg,12
2024-10-20,Salmon Fillet,A,6-7kg,13
2024-10-20,Salmon Fillet,A,7-8kg,35
2024-10-20,Salmon Fillet,A,8-9kg,31
2024-10-20,Salmon Fillet,B,1-2kg,21
2024-10-20,Salmon Fillet,B,2-3kg,18
2024-10-20,Salmon Fillet,B,3-4kg,23
2024-10-20,Salmon Fillet,B,4-5kg,14
2024-10-20,Salmon Fillet,B,5-6kg,26
2024-10-20,Salmon Fillet,B,6-7kg,19
2024-10-20,Salmon Fillet,B,7-8kg,16
2024-10-20,Salmon Fillet,B,8-9kg,12
2024-10-20,Salmon Fillet,C,1-2kg,17
2024-10-20,Salmon Fillet,C,2-3kg,20
2024-10-20,Salmon Fillet,C,3-4kg,28
2024-10-20,Salmon Fillet,C,4-5kg,5
2024-10-20,Salmon Fillet,C,5-6kg,17
2024-10-20,Salmon Fillet,C,6-7kg,24
2024-10-20,Salmon Fillet,C,7-8kg,40
2024-10-20,Salmon Fillet,C,8-9kg,16
2024-10-20,Salmon Fillet,D,1-2kg,26
2024-10-20,Salmon Fillet,D,2-3kg,39
2024-10-20,Salmon Fillet,D,3-4kg,15
2024-10-20,Salmon Fillet,D,4-5kg,29
2024-10-20,Salmon Fillet,D,5-6kg,12
2024-10-20,Salmon Fillet,D,6-7kg,13
2024-10-20,Salmon Fillet,D,7-8kg,18
2024-10-20,Salmon Fillet,D,8-9kg,18
2024-10-20,Salmon Fillet,E,1-2kg,56
2024-10-20,Salmon Fillet,E,2-3kg,31
2024-10-20,Salmon Fillet,E,3-4kg,32
2024-10-20,Salmon Fillet,E,4-5kg,23
2024-10-20,Salmon Fillet,E,5-6kg,8
2024-10-20,Salmon Fillet,E,6-7kg,22
2024-10-20,Salmon Fillet,E,7-8kg,36
2024-10-20,Salmon Fillet,E,8-9kg,16
2024-10-20,Salmon Fillet,F,1-2kg,36
2024-10-20,Salmon Fillet,F,2-3kg,26
2024-10-20,Salmon Fillet,F,3-4kg,42
2024-10-20,Salmon Fillet,F,4-5kg,18
2024-10-20,Salmon Fillet,F,5-6kg,14
2024-10-20,Salmon Fillet,F,6-7kg,23
2024-10-20,Salmon Fillet,F,7-8kg,37
2024-10-20,Salmon Fillet,F,8-9kg,5
2024-10-20,Trout Fillet,,,18
2024-10-20,Cod Fillet,,,66
2024-10-20,Shrimp,,,50
2024-10-20,Herring,,,65
2024-10-27,Salmon Fillet,A,1-2kg,34
2024-10-27,Salmon Fillet,A,2-3kg,22
2024-10-27,Salmon Fillet,A,3-4kg,5
2024-10-27,Salmon Fillet,A,4-5kg,48
2024-10-27,Salmon Fillet,A,5-6kg,12
2024-10-27,Salmon Fillet,A,6-7kg,12
2024-10-27,Salmon Fillet,A,7-8kg,32
2024-10-27,Salmon Fillet,A,8-9kg,17
2024-10-27,Salmon Fillet,B,1-2kg,24
2024-10-27,Salmon Fillet,B,2-3kg,27
2024-10-27,Salmon Fillet,B,3-4kg,29
2024-10-27,Salmon Fillet,B,4-5kg,17
2024-10-27,Salmon Fillet,B,5-6kg,43
2024-10-27,Salmon Fillet,B,6-7kg,5
2024-10-27,Salmon Fillet,B,7-8kg,30
2024-10-27,Salmon Fillet,B,8-9kg,10
2024-10-27,Salmon Fillet,C,1-2kg,39
2024-10-27,Salmon Fillet,C,2-3kg,20
2024-10-27,Salmon Fillet,C,3-4kg,14
2024-10-27,Salmon Fillet,C,4-5kg,30
2024-10-27,Salmon Fillet,C,5-6kg,34
2024-10-27,Salmon Fillet,C,6-7kg,32
2024-10-27,Salmon Fillet,C,7-8kg,12
2024-10-27,Salmon Fillet,C,8-9kg,17
2024-10-27,Salmon Fillet,D,1-2kg,20
2024-10-27,Salmon Fillet,D,2-3kg,25
2024-10-27,Salmon Fillet,D,3-4kg,33
2024-10-27,Salmon Fillet,D,4-5kg,6
2024-10-27,Salmon Fillet,D,5-6kg,30
2024-10-27,Salmon Fillet,D,6-7kg,25
2024-10-27,Salmon Fillet,D,7-8kg,14
2024-10-27,Salmon Fillet,D,8-9kg,20
2024-10-27,Salmon Fillet,E,1-2kg,20
2024-10-27,Salmon Fillet,E,2-3kg,5
2024-10-27,Salmon Fillet,E,3-4kg,22
2024-10-27,Salmon Fillet,E,4-5kg,17
2024-10-27,Salmon Fillet,E,5-6kg,31
2024-10-27,Salmon Fillet,E,6-7kg,13
2024-10-27,Salmon Fillet,E,7-8kg,26
2024-10-27,Salmon Fillet,E,8-9kg,42
2024-10-27,Salmon Fillet,F,1-2kg,32
2024-10-27,Salmon Fillet,F,2-3kg,34
2024-10-27,Salmon Fillet,F,3-4kg,15
2024-10-27,Salmon Fillet,F,4-5kg,33
2024-10-27,Salmon Fillet,F,5-6kg,26
2024-10-27,Salmon Fillet,F,6-7kg,22
2024-10-27,Salmon Fillet,F,7-8kg,31
2024-10-27,Salmon Fillet,F,8-9kg,23
2024-10-27,Trout Fillet,,,87
2024-10-27,Cod Fillet,,,45
2024-10-27,Shrimp,,,67
2024-10-27,Herring,,,85
2024-11-03,Salmon Fillet,A,1-2kg,47
2024-11-03,Salmon Fillet,A,2-3kg,25
2024-11-03,Salmon Fillet,A,3-4kg,34
2024-11-03,Salmon Fillet,A,4-5kg,47
2024-11-03,Salmon Fillet,A,5-6kg,40
2024-11-03,Salmon Fillet,A,6-7kg,27
2024-11-03,Salmon Fillet,A,7-8kg,24
2024-11-03,Salmon Fillet,A,8-9kg,46
2024-11-03,Salmon Fillet,B,1-2kg,24
2024-11-03,Salmon Fillet,B,2-3kg,35
2024-11-03,Salmon Fillet,B,3-4kg,55
2024-11-03,Salmon Fillet,B,4-5kg,37
2024-11-03,Salmon Fillet,B,5-6kg,23
2024-11-03,Salmon Fillet,B,6-7kg,23
2024-11-03,Salmon Fillet,B,7-8kg,41
2024-11-03,Salmon Fillet,B,8-9kg,16
2024-11-03,Salmon Fillet,C,1-2kg,27
2024-11-03,Salmon Fillet,C,2-3kg,38
2024-11-03,Salmon Fillet,C,3-4kg,47
2024-11-03,Salmon Fillet,C,4-5kg,44
2024-11-03,Salmon Fillet,C,5-6kg,23
2024-11-03,Salmon Fillet,C,6-7kg,50
2024-11-03,Salmon Fillet,C,7-8kg,32
2024-11-03,Salmon Fillet,C,8-9kg,22
2024-11-03,Salmon Fillet,D,1-2kg,35
2024-11-03,Salmon Fillet,D,2-3kg,50
2024-11-03,Salmon Fillet,D,3-4kg,38
2024-11-03,Salmon Fillet,D,4-5kg,38
2024-11-03,Salmon Fillet,D,5-6kg,47
2024-11-03,Salmon Fillet,D,6-7kg,25
2024-11-03,Salmon Fillet,D,7-8kg,21
2024-11-03,Salmon Fillet,D,8-9kg,17
2024-11-03,Salmon Fillet,E,1-2kg,43
2024-11-03,Salmon Fillet,E,2-3kg,38
2024-11-03,Salmon Fillet,E,3-4kg,45
2024-11-03,Salmon Fillet,E,4-5kg,33
2024-11-03,Salmon Fillet,E,5-6kg,28
2024-11-03,Salmon Fillet,E,6-7kg,30
2024-11-03,Salmon Fillet,E,7-8kg,39
2024-11-03,Salmon Fillet,E,8-9kg,22
2024-11-03,Salmon Fillet,F,1-2kg,58
2024-11-03,Salmon Fillet,F,2-3kg,35
2024-11-03,Salmon Fillet,F,3-4kg,36
2024-11-03,Salmon Fillet,F,4-5kg,41
2024-11-03,Salmon Fillet,F,5-6kg,38
2024-11-03,Salmon Fillet,F,6-7kg,38
2024-11-03,Salmon Fillet,F,7-8kg,25
2024-11-03,Salmon Fillet,F,8-9kg,43
2024-11-03,Trout Fillet,,,74
2024-11-03,Cod Fillet,,,64
2024-11-03,Shrimp,,,99
2024-11-03,Herring,,,90
2024-11-10,Salmon Fillet,A,1-2kg,46
2024-11-10,Salmon Fillet,A,2-3kg,49
2024-11-10,Salmon Fillet,A,3-4kg,30
2024-11-10,Salmon Fillet,A,4-5kg,41
2024-11-10,Salmon Fillet,A,5-6kg,46
2024-11-10,Salmon Fillet,A,6-7kg,26
2024-11-10,Salmon Fillet,A,7-8kg,37
2024-11-10,Salmon Fillet,A,8-9kg,36
2024-11-10,Salmon Fillet,B,1-2kg,21
2024-11-10,Salmon Fillet,B,2-3kg,53
2024-11-10,Salmon Fillet,B,3-4kg,25
2024-11-10,Salmon Fillet,B,4-5kg,19
2024-11-10,Salmon Fillet,B,5-6kg,52
2024-11-10,Salmon Fillet,B,6-7kg,39
2024-11-10,Salmon Fillet,B,7-8kg,22
2024-11-10,Salmon Fillet,B,8-9kg,37
2024-11-10,Salmon Fillet,C,1-2kg,52
2024-11-10,Salmon Fillet,C,2-3kg,39
2024-11-10,Salmon Fillet,C,3-4kg,55
2024-11-10,Salmon Fillet,C,4-5kg,21
2024-11-10,Salmon Fillet,C,5-6kg,44
2024-11-10,Salmon Fillet,C,6-7kg,45
2024-11-10,Salmon Fillet,C,7-8kg,40
2024-11-10,Salmon Fillet,C,8-9kg,36
2024-11-10,Salmon Fillet,D,1-2kg,34
2024-11-10,Salmon Fillet,D,2-3kg,34
2024-11-10,Salmon Fillet,D,3-4kg,47
2024-11-10,Salmon Fillet,D,4-5kg,46
2024-11-10,Salmon Fillet,D,5-6kg,41
2024-11-10,Salmon Fillet,D,6-7kg,24
2024-11-10,Salmon Fillet,D,7-8kg,30
2024-11-10,Salmon Fillet,D,8-9kg,27
2024-11-10,Salmon Fillet,E,1-2kg,26
2024-11-10,Salmon Fillet,E,2-3kg,42
2024-11-10,Salmon Fillet,E,3-4kg,40
2024-11-10,Salmon Fillet,E,4-5kg,62
2024-11-10,Salmon Fillet,E,5-6kg,36
2024-11-10,Salmon Fillet,E,6-7kg,34
2024-11-10,Salmon Fillet,E,7-8kg,34
2024-11-10,Salmon Fillet,E,8-9kg,30
2024-11-10,Salmon Fillet,F,1-2kg,33
2024-11-10,Salmon Fillet,F,2-3kg,47
2024-11-10,Salmon Fillet,F,3-4kg,35
2024-11-10,Salmon Fillet,F,4-5kg,31
2024-11-10,Salmon Fillet,F,5-6kg,24
2024-11-10,Salmon Fillet,F,6-7kg,29
2024-11-10,Salmon Fillet,F,7-8kg,38
2024-11-10,Salmon Fillet,F,8-9kg,46
2024-11-10,Trout Fillet,,,41
2024-11-10,Cod Fillet,,,72
2024-11-10,Shrimp,,,67
2024-11-10,Herring,,,30
2024-11-17,Salmon Fillet,A,1-2kg,29
2024-11-17,Salmon Fillet,A,2-3kg,32
2024-11-17,Salmon Fillet,A,3-4kg,25
2024-11-17,Salmon Fillet,A,4-5kg,33
2024-11-17,Salmon Fillet,A,5-6kg,37
2024-11-17,Salmon Fillet,A,6-7kg,24
2024-11-17,Salmon Fillet,A,7-8kg,41
2024-11-17,Salmon Fillet,A,8-9kg,49
2024-11-17,Salmon Fillet,B,1-2kg,48
2024-11-17,Salmon Fillet,B,2-3kg,17
2024-11-17,Salmon Fillet,B,3-4kg,43
2024-11-17,Salmon Fillet,B,4-5kg,28
2024-11-17,Salmon Fillet,B,5-6kg,34
2024-11-17,Salmon Fillet,B,6-7kg,26
2024-11-17,Salmon Fillet,B,7-8kg,35
2024-11-17,Salmon Fillet,B,8-9kg,41
2024-11-17,Salmon Fillet,C,1-2kg,25
2024-11-17,Salmon Fillet,C,2-3kg,28
2024-11-17,Salmon Fillet,C,3-4kg,35
2024-11-17,Salmon Fillet,C,4-5kg,38
2024-11-17,Salmon Fillet,C,5-6kg,44
2024-11-17,Salmon Fillet,C,6-7kg,48
2024-11-17,Salmon Fillet,C,7-8kg,34
